Speech	nad@	00:00:42.126	42.126	00:00:42.310	42.31	00:00:00.184	0.184	что
Speech	nad@	00:00:42.310	42.31	00:00:42.540	42.54	00:00:00.230	0.23	если
Speech	nad@	00:00:42.540	42.54	00:00:42.740	42.74	00:00:00.200	0.2	я
Speech	nad@	00:00:42.740	42.74	00:00:43.398	43.398	00:00:00.658	0.658	захочу,
Speech	nad@	00:00:43.398	43.398	00:00:43.530	43.53	00:00:00.132	0.132	то
Speech	nad@	00:00:43.530	43.53	00:00:43.760	43.76	00:00:00.230	0.23	смогу
Speech	nad@	00:00:43.760	43.76	00:00:44.353	44.353	00:00:00.593	0.593	вернуться
Speech	nad@	00:00:44.353	44.353	00:00:44.510	44.51	00:00:00.157	0.157	на
Speech	nad@	00:00:44.510	44.51	00:00:44.989	44.989	00:00:00.479	0.479	прежнее
Speech	nad@	00:00:44.989	44.989	00:00:45.308	45.308	00:00:00.319	0.319	место,
Speech	nad@	00:00:45.993	45.993	00:00:46.350	46.35	00:00:00.357	0.357	потому
Speech	nad@	00:00:46.350	46.35	00:00:46.650	46.65	00:00:00.300	0.3	что
Speech	nad@	00:00:46.650	46.65	00:00:47.030	47.03	00:00:00.380	0.38	тот,
Speech	nad@	00:00:47.030	47.03	00:00:47.280	47.28	00:00:00.250	0.25	кто
Speech	nad@	00:00:47.280	47.28	00:00:47.987	47.987	00:00:00.707	0.707	сейчас
Speech	nad@	00:00:47.987	47.987	00:00:48.190	48.19	00:00:00.203	0.203	его
Speech	nad@	00:00:48.190	48.19	00:00:48.785	48.785	00:00:00.595	0.595	занимает,
Speech	nad@	00:00:48.785	48.785	00:00:48.990	48.99	00:00:00.205	0.205	не
Speech	nad@	00:00:48.990	48.99	00:00:49.583	49.583	00:00:00.593	0.593	справляется.
Speech	nad@	00:00:50.503	50.503	00:00:50.909	50.909	00:00:00.406	0.406	Разговор
Speech	nad@	00:00:50.909	50.909	00:00:51.170	51.17	00:00:00.261	0.261	был
Speech	nad@	00:00:51.170	51.17	00:00:51.723	51.723	00:00:00.553	0.553	деловой,
Speech	nad@	00:00:52.208	52.208	00:00:52.360	52.36	00:00:00.152	0.152	но
Speech	nad@	00:00:52.360	52.36	00:00:52.580	52.58	00:00:00.220	0.22	поди
Speech	nad@	00:00:52.580	52.58	00:00:52.989	52.989	00:00:00.409	0.409	докажи
Speech	nad@	00:00:52.989	52.989	00:00:53.249	53.249	00:00:00.260	0.26	это
Speech	nad@	00:00:53.249	53.249	00:00:53.510	53.51	00:00:00.261	0.261	Али...
Speech	nad@	00:00:54.364	54.364	00:00:54.580	54.58	00:00:00.216	0.216	Он
Speech	nad@	00:00:54.580	54.58	00:00:54.830	54.83	00:00:00.250	0.25	опять
Speech	nad@	00:00:54.830	54.83	00:00:55.345	55.345	00:00:00.515	0.515	набросился
Speech	nad@	00:00:55.345	55.345	00:00:55.520	55.52	00:00:00.175	0.175	на
Speech	nad@	00:00:55.520	55.52	00:00:55.999	55.999	00:00:00.479	0.479	мужчину
Speech	nad@	00:00:55.999	55.999	00:00:56.140	56.14	00:00:00.141	0.141	с
Speech	nad@	00:00:56.140	56.14	00:00:56.654	56.654	00:00:00.514	0.514	кулаками?
Speech	nad@	00:00:57.304	57.304	00:00:57.460	57.46	00:00:00.156	0.156	С
Speech	nad@	00:00:57.460	57.46	00:00:57.904	57.904	00:00:00.444	0.444	ножом.
Speech	nad@	00:00:58.399	58.399	00:00:58.580	58.58	00:00:00.181	0.181	И
Speech	nad@	00:00:58.580	58.58	00:00:58.780	58.78	00:00:00.200	0.2	не
Speech	nad@	00:00:58.780	58.78	00:00:58.950	58.95	00:00:00.170	0.17	у
Speech	nad@	00:00:58.950	58.95	00:00:59.400	59.4	00:00:00.450	0.45	проходной
Speech	nad@	00:00:59.410	59.41	00:00:59.540	59.54	00:00:00.130	0.13	на
Speech	nad@	00:00:59.540	59.54	00:00:59.910	59.91	00:00:00.370	0.37	глазах
Speech	nad@	00:00:59.920	59.92	00:01:00.030	60.03	00:00:00.110	0.11	у
Speech	nad@	00:01:00.050	60.05	00:01:00.499	60.499	00:00:00.449	0.449	работников.
Speech	nad@	00:01:01.114	61.114	00:01:01.334	61.334	00:00:00.220	0.22	Он
Speech	nad@	00:01:01.334	61.334	00:01:01.554	61.554	00:00:00.220	0.22	проследил
Speech	nad@	00:01:01.554	61.554	00:01:01.774	61.774	00:00:00.220	0.22	за
Speech	nad@	00:01:01.774	61.774	00:01:01.994	61.994	00:00:00.220	0.22	ним
Speech	nad@	00:01:02.309	62.309	00:01:02.500	62.5	00:00:00.191	0.191	и
Speech	nad@	00:01:02.500	62.5	00:01:02.889	62.889	00:00:00.389	0.389	зарезал
Speech	nad@	00:01:02.889	62.889	00:01:03.070	63.07	00:00:00.181	0.181	в
Speech	nad@	00:01:03.070	63.07	00:01:03.469	63.469	00:00:00.399	0.399	подъезде.
Speech	nad@	00:01:04.667	64.667	00:01:04.800	64.8	00:00:00.133	0.133	-
Speech	nad@	00:01:04.800	64.8	00:01:05.170	65.17	00:00:00.370	0.37	Сандра
Speech	nad@	00:01:05.170	65.17	00:01:05.720	65.72	00:00:00.550	0.55	судорожно
Speech	nad@	00:01:05.720	65.72	00:01:06.407	66.407	00:00:00.687	0.687	вздохнула.
Speech	nad@	00:01:07.217	67.217	00:01:07.330	67.33	00:00:00.113	0.113	-
Speech	nad@	00:01:07.330	67.33	00:01:07.530	67.53	00:00:00.200	0.2	Мой
Speech	nad@	00:01:07.530	67.53	00:01:07.810	67.81	00:00:00.280	0.28	муж
Speech	nad@	00:01:07.810	67.81	00:01:08.060	68.06	00:00:00.250	0.25	сейчас
Speech	nad@	00:01:08.060	68.06	00:01:08.480	68.48	00:00:00.420	0.42	отбывает
Speech	nad@	00:01:08.480	68.48	00:01:09.020	69.02	00:00:00.540	0.54	наказание
Speech	nad@	00:01:09.020	69.02	00:01:09.180	69.18	00:00:00.160	0.16	за
Speech	nad@	00:01:09.180	69.18	00:01:09.927	69.927	00:00:00.747	0.747	предумышленное
Speech	nad@	00:01:09.927	69.927	00:01:10.266	70.266	00:00:00.339	0.339	убийство
Speech	nad@	00:01:10.266	70.266	00:01:10.420	70.42	00:00:00.154	0.154	в
Speech	nad@	00:01:10.420	70.42	00:01:10.840	70.84	00:00:00.420	0.42	колонии
Speech	nad@	00:01:10.840	70.84	00:01:11.150	71.15	00:00:00.310	0.31	строгого
Speech	nad@	00:01:11.150	71.15	00:01:11.622	71.622	00:00:00.472	0.472	режима.
Speech	nad@	00:01:12.545	72.545	00:01:12.670	72.67	00:00:00.125	0.125	-
Speech	nad@	00:01:12.670	72.67	00:01:13.025	73.025	00:00:00.355	0.355	Сколько
Speech	nad@	00:01:13.025	73.025	00:01:13.190	73.19	00:00:00.165	0.165	ему
Speech	nad@	00:01:13.190	73.19	00:01:13.505	73.505	00:00:00.315	0.315	дали?
Speech	nad@	00:01:14.210	74.21	00:01:14.330	74.33	00:00:00.120	0.12	-
Speech	nad@	00:01:14.330	74.33	00:01:14.730	74.73	00:00:00.400	0.4	Восемь
Speech	nad@	00:01:14.730	74.73	00:01:14.990	74.99	00:00:00.260	0.26	лет.
Speech	nad@	00:01:15.315	75.315	00:01:15.647	75.647	00:00:00.332	0.332	Осталось
Speech	nad@	00:01:15.647	75.647	00:01:15.980	75.98	00:00:00.333	0.333	два
Speech	nad@	00:01:15.980	75.98	00:01:16.120	76.12	00:00:00.140	0.14	с
Speech	nad@	00:01:16.120	76.12	00:01:16.645	76.645	00:00:00.525	0.525	половиной.
Speech	nad@	00:01:17.795	77.795	00:01:18.082	78.082	00:00:00.287	0.287	Только
Speech	nad@	00:01:18.082	78.082	00:01:18.369	78.369	00:00:00.287	0.287	не
Speech	nad@	00:01:18.369	78.369	00:01:18.656	78.656	00:00:00.287	0.287	говори
Speech	nad@	00:01:18.656	78.656	00:01:18.943	78.943	00:00:00.287	0.287	мне,
Speech	nad@	00:01:18.943	78.943	00:01:19.230	79.23	00:00:00.287	0.287	что
Speech	nad@	00:01:19.230	79.23	00:01:19.517	79.517	00:00:00.287	0.287	ждешь
Speech	nad@	00:01:19.517	79.517	00:01:19.805	79.805	00:00:00.288	0.288	его.
Speech	nad@	00:01:20.355	80.355	00:01:20.450	80.45	00:00:00.095	0.095	-
Speech	nad@	00:01:20.450	80.45	00:01:20.835	80.835	00:00:00.385	0.385	Нет,
Speech	nad@	00:01:20.835	80.835	00:01:21.075	81.075	00:00:00.240	0.24	не
Speech	nad@	00:01:21.075	81.075	00:01:21.315	81.315	00:00:00.240	0.24	жду.
Speech	nad@	00:01:21.830	81.83	00:01:21.940	81.94	00:00:00.110	0.11	-
Speech	nad@	00:01:21.940	81.94	00:01:22.180	82.18	00:00:00.240	0.24	Тогда
Speech	nad@	00:01:22.180	82.18	00:01:22.560	82.56	00:00:00.380	0.38	почему
Speech	nad@	00:01:22.560	82.56	00:01:22.720	82.72	00:00:00.160	0.16	не
Speech	nad@	00:01:22.720	82.72	00:01:23.440	83.44	00:00:00.720	0.72	разведешься?
Speech	nad@	00:01:24.210	84.21	00:01:24.433	84.433	00:00:00.223	0.223	-
Speech	nad@	00:01:24.433	84.433	00:01:24.656	84.656	00:00:00.223	0.223	Али
Speech	nad@	00:01:24.656	84.656	00:01:24.880	84.88	00:00:00.224	0.224	не
Speech	nad@	00:01:24.880	84.88	00:01:25.103	85.103	00:00:00.223	0.223	даст
Speech	nad@	00:01:25.103	85.103	00:01:25.326	85.326	00:00:00.223	0.223	мне
Speech	nad@	00:01:25.326	85.326	00:01:25.550	85.55	00:00:00.224	0.224	развода.
Speech	nad@	00:01:26.205	86.205	00:01:26.310	86.31	00:00:00.105	0.105	-
Speech	nad@	00:01:26.310	86.31	00:01:26.750	86.75	00:00:00.440	0.44	Расторгнуть
Speech	nad@	00:01:26.750	86.75	00:01:27.070	87.07	00:00:00.320	0.32	брак
Speech	nad@	00:01:27.070	87.07	00:01:27.460	87.46	00:00:00.390	0.39	можно
Speech	nad@	00:01:27.460	87.46	00:01:27.773	87.773	00:00:00.313	0.313	и
Speech	nad@	00:01:27.773	87.773	00:01:28.087	88.087	00:00:00.314	0.314	против
Speech	nad@	00:01:28.087	88.087	00:01:28.401	88.401	00:00:00.314	0.314	его
Speech	nad@	00:01:28.401	88.401	00:01:28.715	88.715	00:00:00.314	0.314	воли.
Speech	nad@	00:01:29.655	89.655	00:01:30.065	90.065	00:00:00.410	0.41	Да,
Speech	nad@	00:01:30.115	90.115	00:01:30.478	90.478	00:00:00.363	0.363	но
Speech	nad@	00:01:30.478	90.478	00:01:30.780	90.78	00:00:00.302	0.302	я
Speech	nad@	00:01:30.780	90.78	00:01:30.930	90.93	00:00:00.150	0.15	не
Speech	nad@	00:01:30.930	90.93	00:01:31.420	91.42	00:00:00.490	0.49	готова
Speech	nad@	00:01:31.420	91.42	00:01:31.932	91.932	00:00:00.512	0.512	рисковать
Speech	nad@	00:01:31.932	91.932	00:01:32.296	92.296	00:00:00.364	0.364	из-за
Speech	nad@	00:01:32.296	92.296	00:01:32.660	92.66	00:00:00.364	0.364	него.
Speech	nad@	00:01:33.152	93.152	00:01:33.605	93.605	00:00:00.453	0.453	Жизнями
Speech	nad@	00:01:33.605	93.605	00:01:33.920	93.92	00:00:00.315	0.315	своих
Speech	nad@	00:01:33.920	93.92	00:01:34.512	94.512	00:00:00.592	0.592	близких....
Speech	nad@	00:01:34.977	94.977	00:01:35.363	95.363	00:00:00.386	0.386	Думаешь,
Speech	nad@	00:01:35.363	95.363	00:01:35.650	95.65	00:00:00.287	0.287	как
Speech	nad@	00:01:35.650	95.65	00:01:36.137	96.137	00:00:00.487	0.487	мой
Speech	nad@	00:01:36.137	96.137	00:01:36.523	96.523	00:00:00.386	0.386	папа
Speech	nad@	00:01:36.523	96.523	00:01:36.910	96.91	00:00:00.387	0.387	стал
Speech	nad@	00:01:36.910	96.91	00:01:37.297	97.297	00:00:00.387	0.387	инвалидом?
Speech	nad@	00:01:38.712	98.712	00:01:38.800	98.8	00:00:00.088	0.088	-
Speech	nad@	00:01:38.800	98.8	00:01:38.980	98.98	00:00:00.180	0.18	Ты
Speech	nad@	00:01:38.980	98.98	00:01:39.270	99.27	00:00:00.290	0.29	сбила
Speech	nad@	00:01:39.270	99.27	00:01:39.520	99.52	00:00:00.250	0.25	его
Speech	nad@	00:01:39.520	99.52	00:01:40.032	100.032	00:00:00.512	0.512	машиной.
Speech	nad@	00:01:40.617	100.617	00:01:40.710	100.71	00:00:00.093	0.093	-
Speech	nad@	00:01:40.710	100.71	00:01:41.283	101.283	00:00:00.573	0.573	Да,
Speech	nad@	00:01:41.283	101.283	00:01:41.617	101.617	00:00:00.334	0.334	но...
Speech	nad@	00:01:42.192	102.192	00:01:42.280	102.28	00:00:00.088	0.088	-
Speech	nad@	00:01:42.280	102.28	00:01:42.640	102.64	00:00:00.360	0.36	Сандра
Speech	nad@	00:01:42.640	102.64	00:01:43.320	103.32	00:00:00.680	0.68	стушевалась.
Speech	nad@	00:01:43.320	103.32	00:01:43.420	103.42	00:00:00.100	0.1	-
Speech	nad@	00:01:44.252	104.252	00:01:44.450	104.45	00:00:00.198	0.198	Он
Speech	nad@	00:01:44.450	104.45	00:01:45.128	105.128	00:00:00.678	0.678	оправился
Speech	nad@	00:01:45.128	105.128	00:01:45.566	105.566	00:00:00.438	0.438	после
Speech	nad@	00:01:45.566	105.566	00:01:46.004	106.004	00:00:00.438	0.438	той
Speech	nad@	00:01:46.004	106.004	00:01:46.442	106.442	00:00:00.438	0.438	аварии.
Speech	nad@	00:01:46.662	106.662	00:01:47.080	107.08	00:00:00.418	0.418	Окончательно
Speech	nad@	00:01:47.080	107.08	00:01:47.220	107.22	00:00:00.140	0.14	не
Speech	nad@	00:01:47.220	107.22	00:01:47.980	107.98	00:00:00.760	0.76	вылечился,
Speech	nad@	00:01:47.980	107.98	00:01:48.117	108.117	00:00:00.137	0.137	но
Speech	nad@	00:01:48.117	108.117	00:01:48.480	108.48	00:00:00.363	0.363	начал
Speech	nad@	00:01:48.480	108.48	00:01:48.844	108.844	00:00:00.364	0.364	ходить
Speech	nad@	00:01:48.844	108.844	00:01:49.208	109.208	00:00:00.364	0.364	с
Speech	nad@	00:01:49.208	109.208	00:01:49.572	109.572	00:00:00.364	0.364	клюкой.
Speech	nad@	00:01:49.912	109.912	00:01:50.050	110.05	00:00:00.138	0.138	С
Speech	nad@	00:01:50.050	110.05	00:01:50.270	110.27	00:00:00.220	0.22	него
Speech	nad@	00:01:50.270	110.27	00:01:50.640	110.64	00:00:00.370	0.37	сняли
Speech	nad@	00:01:50.640	110.64	00:01:51.030	111.03	00:00:00.390	0.39	вторую
Speech	nad@	00:01:51.030	111.03	00:01:51.370	111.37	00:00:00.340	0.34	группу
Speech	nad@	00:01:51.370	111.37	00:01:51.902	111.902	00:00:00.532	0.532	инвалидности,
Speech	nad@	00:01:52.112	112.112	00:01:52.497	112.497	00:00:00.385	0.385	дали
Speech	nad@	00:01:52.497	112.497	00:01:52.882	112.882	00:00:00.385	0.385	третью.
Speech	nad@	00:01:53.412	113.412	00:01:53.570	113.57	00:00:00.158	0.158	Он
Speech	nad@	00:01:53.570	113.57	00:01:53.810	113.81	00:00:00.240	0.24	даже
Speech	nad@	00:01:53.810	113.81	00:01:54.070	114.07	00:00:00.260	0.26	на
Speech	nad@	00:01:54.070	114.07	00:01:54.410	114.41	00:00:00.340	0.34	работу
Speech	nad@	00:01:54.410	114.41	00:01:54.937	114.937	00:00:00.527	0.527	устроиться
Speech	nad@	00:01:54.937	114.937	00:01:55.242	115.242	00:00:00.305	0.305	смог.
Speech	nad@	00:01:55.862	115.862	00:01:55.990	115.99	00:00:00.128	0.128	И
Speech	nad@	00:01:55.990	115.99	00:01:56.400	116.4	00:00:00.410	0.41	когда
Speech	nad@	00:01:56.400	116.4	00:01:56.590	116.59	00:00:00.190	0.19	он
Speech	nad@	00:01:56.590	116.59	00:01:57.235	117.235	00:00:00.645	0.645	возвращался
Speech	nad@	00:01:57.235	117.235	00:01:57.578	117.578	00:00:00.343	0.343	со
Speech	nad@	00:01:57.578	117.578	00:01:57.922	117.922	00:00:00.344	0.344	смены,
Speech	nad@	00:01:58.107	118.107	00:01:58.625	118.625	00:00:00.518	0.518	его
Speech	nad@	00:01:58.625	118.625	00:01:59.143	119.143	00:00:00.518	0.518	избили
Speech	nad@	00:01:59.143	119.143	00:01:59.662	119.662	00:00:00.519	0.519	монтировками
Speech	nad@	00:01:59.662	119.662	00:02:00.180	120.18	00:00:00.518	0.518	якобы
Speech	nad@	00:02:00.180	120.18	00:02:00.698	120.698	00:00:00.518	0.518	пьяные
Speech	nad@	00:02:00.698	120.698	00:02:01.217	121.217	00:00:00.519	0.519	хулиганы,
Speech	nad@	00:02:01.807	121.807	00:02:01.960	121.96	00:00:00.153	0.153	а
Speech	nad@	00:02:01.960	121.96	00:02:02.080	122.08	00:00:00.120	0.12	на
Speech	nad@	00:02:02.080	122.08	00:02:02.440	122.44	00:00:00.360	0.36	самом
Speech	nad@	00:02:02.440	122.44	00:02:02.947	122.947	00:00:00.507	0.507	деле
Speech	nad@	00:02:03.262	123.262	00:02:03.677	123.677	00:00:00.415	0.415	дружки
Speech	nad@	00:02:03.677	123.677	00:02:04.092	124.092	00:00:00.415	0.415	Али.
Speech	nad@	00:02:04.706	124.706	00:02:04.890	124.89	00:00:00.184	0.184	Он
Speech	nad@	00:02:04.890	124.89	00:02:05.371	125.371	00:00:00.481	0.481	предупреждал
Speech	nad@	00:02:05.371	125.371	00:02:05.704	125.704	00:00:00.333	0.333	меня
Speech	nad@	00:02:05.704	125.704	00:02:05.870	125.87	00:00:00.166	0.166	о
Speech	nad@	00:02:05.870	125.87	00:02:06.130	126.13	00:00:00.260	0.26	том,
Speech	nad@	00:02:06.130	126.13	00:02:06.490	126.49	00:00:00.360	0.36	что
Speech	nad@	00:02:06.490	126.49	00:02:06.790	126.79	00:00:00.300	0.3	если
Speech	nad@	00:02:06.790	126.79	00:02:07.070	127.07	00:00:00.280	0.28	я
Speech	nad@	00:02:07.070	127.07	00:02:07.350	127.35	00:00:00.280	0.28	его
Speech	nad@	00:02:07.350	127.35	00:02:07.670	127.67	00:00:00.320	0.32	не
Speech	nad@	00:02:07.670	127.67	00:02:08.370	128.37	00:00:00.700	0.7	послушаюсь,
Speech	nad@	00:02:08.370	128.37	00:02:08.960	128.96	00:00:00.590	0.59	пострадаю
Speech	nad@	00:02:08.960	128.96	00:02:09.160	129.16	00:00:00.200	0.2	не
Speech	nad@	00:02:09.160	129.16	00:02:09.366	129.366	00:00:00.206	0.206	я,
